"","Supplier.Name","Total.Population","Median.Income","Gini.Index","White.Proportion..in...","Household.Size","Agriculture.Employement..in...","liters.2014.2015","liters.2014.2015.capita","Month","Year","Total.Population.Served"
"1390","Bear Creek",138,13750,0.4191,61.5942029,2.936170213,0,"Bear Creek","Bear Creek","Bear Creek","Bear Creek","Bear Creek"
"1391","Bear Creek",138,13750,0.4191,61.5942029,2.936170213,0,"Bear Creek","Bear Creek","Bear Creek","Bear Creek","Bear Creek"
"1392","Bear Creek",138,13750,0.4191,61.5942029,2.936170213,0,"Bear Creek","Bear Creek","Bear Creek","Bear Creek","Bear Creek"
"1393","Bear Creek",138,13750,0.4191,61.5942029,2.936170213,0,"Bear Creek","Bear Creek","Bear Creek","Bear Creek","Bear Creek"
"1394","Bear Creek",138,13750,0.4191,61.5942029,2.936170213,0,"Bear Creek","Bear Creek","Bear Creek","Bear Creek","Bear Creek"
"1395","Bear Creek",138,13750,0.4191,61.5942029,2.936170213,0,"Bear Creek","Bear Creek","Bear Creek","Bear Creek","Bear Creek"
"1396","Bear Creek",138,13750,0.4191,61.5942029,2.936170213,0,"Bear Creek","Bear Creek","Bear Creek","Bear Creek","Bear Creek"
"1397","Bear Creek",138,13750,0.4191,61.5942029,2.936170213,0,"Bear Creek","Bear Creek","Bear Creek","Bear Creek","Bear Creek"
"1398","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1503612680","18166.81383","Aug","15","82767"
"1399","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1376564193","16631.80003","Jul","15","82767"
"1400","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1388898998","16780.8305","Jun","15","82767"
"1401","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1301321885","15722.71419","May","15","82767"
"1402","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1377797673","16728.15397","Apr","15","82364"
"1403","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1317357131","15994.33164","Mar","15","82364"
"1404","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1038590547","12609.76333","Feb","15","82364"
"1405","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1080528883","13118.94617","Jan","15","82364"
"1406","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1027489223","12474.97964","Dec","14","82364"
"1407","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1242114823","15080.79771","Nov","14","82364"
"1408","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1545551016","18764.88534","Oct","14","82364"
"1409","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1626960726","19753.29909","Sep","14","82364"
"1410","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1703436515","20681.80898","Aug","14","82364"
"1411","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1916828634","23272.65109","Jul","14","82364"
"1412","Buena Park",81522,26122,0.3971,57.53293589,3.542432538,0.778816199,"1847753729","22433.997","Jun","14","82364"
"1413","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"880705048.2","9168.567082","Aug","15","96057"
"1414","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"816564064.3","8500.828303","Jul","15","96057"
"1415","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"822731466.6","8565.033955","Jun","15","96057"
"1416","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"836299751.7","8706.286389","May","15","96057"
"1417","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"767903260.2","7994.24571","Apr","15","96057"
"1418","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"767335859.2","7988.33879","Mar","15","96057"
"1419","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"607415117.6","6386.112785","Feb","15","95115"
"1420","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"938616955.8","9868.232727","Jan","15","95115"
"1421","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"686986942","7222.698229","Dec","14","95115"
"1422","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"836016051.2","8129.921145","Nov","14","102832"
"1423","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"917253074.2","8919.918646","Oct","14","102832"
"1424","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"862363193.8","8386.136551","Sep","14","102832"
"1425","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"937950876.4","9121.196479","Aug","14","102832"
"1426","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"919041620.9","9662.425705","Jul","14","95115"
"1427","South Gate",95000,18848,0.3984,47.51684211,4.022696477,0.356149427,"931906822.1","9797.68514","Jun","14","95115"
"1428","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"144810606","14508.62699","Aug","15","9981"
"1429","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"145180650.1","14779.66508","Jul","15","9823"
"1430","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"140000032.2","14226.19979","Jun","15","9841"
"1431","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"133215889.6","13549.21579","May","15","9832"
"1432","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"119894300.7","12205.46683","Apr","15","9823"
"1433","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"117674035.9","11975.7822","Mar","15","9826"
"1434","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"85110151.72","8668.787097","Feb","15","9818"
"1435","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"98678436.78","10053.83971","Jan","15","9815"
"1436","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"97444956.32","9931.202234","Dec","14","9812"
"1437","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"113480202.3","11576.06878","Nov","14","9803"
"1438","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"145550694.2","14829.41358","Oct","14","9815"
"1439","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"165286381.6","16821.32929","Sep","14","9826"
"1440","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"187489029.9","19428.91501","Aug","14","9650"
"1441","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"212158639.1","21985.3512","Jul","14","9650"
"1442","Dixon",18524,30909,0.3979,78.07708918,3.110663308,3.528872594,"207224717.2","21474.06396","Jun","14","9650"
"1443","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"3677375295","47235.46337","Aug","15","77852"
"1444","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"3219384000","41352.61779","Jul","15","77852"
"1445","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"2698238506","34658.56376","Jun","15","77852"
"1446","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"2179189928","27991.44438","May","15","77852"
"1447","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"2343119481","30097.10067","Apr","15","77852"
"1448","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"2243577608","28818.49674","Mar","15","77852"
"1449","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"1920529076","24668.97544","Feb","15","77852"
"1450","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"1686784529","21666.55357","Jan","15","77852"
"1451","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"1365092825","17534.46058","Dec","14","77852"
"1452","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"2625956551","33730.11035","Nov","14","77852"
"1453","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"3624829027","46560.5126","Oct","14","77852"
"1454","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"3465463352","44513.4788","Sep","14","77852"
"1455","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"3321516182","42664.49394","Aug","14","77852"
"1456","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"3997833518","51351.71245","Jul","14","77852"
"1457","Escondido",145859,24553,0.4587,81.66174182,3.284298935,3.21262528,"2111225155","15749.18245","Apr","15","134053"
"1458","Redlands",69277,32559,0.4487,73.13249708,2.796923574,0.661297715,"3797516291","48778.66068","Jun","14","77852"
"1459","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1460","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1461","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1462","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1463","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1464","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1465","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1466","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1467","Fountain Valley",55911,32494,0.4071,54.57065694,2.992613606,0.221979758,"946079512.6","16622.38233","Apr","15","56916"
"1468","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1469","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1470","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1471","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1472","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1473","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1474","North San Juan",202,14615,0.3189,67.32673267,2.970588235,0,"North San Juan","North San Juan","North San Juan","North San Juan","North San Juan"
"1475","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1476","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1477","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1478","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1479","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1480","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1481","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1482","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1483","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1484","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1485","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1486","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1487","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1488","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1489","West Rancho Dominguez",21511,20724,0.4111,21.41694947,3.559066843,2.050433011,"West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez","West Rancho Dominguez"
"1490","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1352973018","8849.381038","Aug","15","152889"
"1491","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1712809912","11202.96366","Jul","15","152889"
"1492","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1462367579","9682.181046","Jun","15","151037"
"1493","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1390453432","9206.045087","May","15","151037"
"1494","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1505949851","9970.73466","Apr","15","151037"
"1495","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1315713459","8711.199636","Mar","15","151037"
"1496","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1344079312","8899.006945","Feb","15","151037"
"1497","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1592018609","10540.5868","Jan","15","151037"
"1498","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1185861393","7851.462842","Dec","14","151037"
"1499","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1537637040","10180.53218","Nov","14","151037"
"1500","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1843160320","12203.3695","Oct","14","151037"
"1501","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1720882486","11393.7809","Sep","14","151037"
"1502","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1971123783","13050.60206","Aug","14","151037"
"1503","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1916592145","12689.55385","Jul","14","151037"
"1504","Hayward",147163,27609,0.421,37.98780944,3.257404046,0.507719407,"1867324243","12363.35629","Jun","14","151037"
"1505","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"171330435.9","11574.81664","Aug","15","14802"
"1506","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"172687264.4","11657.03148","Jul","15","14814"
"1507","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"166149817.9","11212.70198","Jun","15","14818"
"1508","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"165409729.6","11177.8436","May","15","14798"
"1509","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"146537478.6","9915.92087","Apr","15","14778"
"1510","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"150484616.1","10218.97434","Mar","15","14726"
"1511","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"119647604.6","8120.510696","Feb","15","14734"
"1512","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"123348046","8360.312184","Jan","15","14754"
"1513","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"115947163.2","7869.36088","Dec","14","14734"
"1514","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"139383291.9","9449.714708","Nov","14","14750"
"1515","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"188722510.3","12791.27764","Oct","14","14754"
"1516","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"198590354","13628.21535","Sep","14","14572"
"1517","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"205991236.8","15341.56824","Aug","14","13427"
"1518","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"222026482.7","16535.82206","Jul","14","13427"
"1519","King City",12996,17727,0.4099,84.99538319,4.654727794,45.88888889,"214625600","15984.62799","Jun","14","13427"
"1520","Yucaipa",51839,26623,0.4306,81.01622331,2.936554693,0.661110852,"Yucaipa","Yucaipa","Yucaipa","Yucaipa","Yucaipa"
"1521","Yucaipa",51839,26623,0.4306,81.01622331,2.936554693,0.661110852,"Yucaipa","Yucaipa","Yucaipa","Yucaipa","Yucaipa"
"1522","Yucaipa",51839,26623,0.4306,81.01622331,2.936554693,0.661110852,"Yucaipa","Yucaipa","Yucaipa","Yucaipa","Yucaipa"
"1523","Yucaipa",51839,26623,0.4306,81.01622331,2.936554693,0.661110852,"Yucaipa","Yucaipa","Yucaipa","Yucaipa","Yucaipa"
"1524","Yucaipa",51839,26623,0.4306,81.01622331,2.936554693,0.661110852,"Yucaipa","Yucaipa","Yucaipa","Yucaipa","Yucaipa"
"1525","Yucaipa",51839,26623,0.4306,81.01622331,2.936554693,0.661110852,"Yucaipa","Yucaipa","Yucaipa","Yucaipa","Yucaipa"
"1526","Yucaipa",51839,26623,0.4306,81.01622331,2.936554693,0.661110852,"Yucaipa","Yucaipa","Yucaipa","Yucaipa","Yucaipa"
"1527","Yucaipa",51839,26623,0.4306,81.01622331,2.936554693,0.661110852,"Yucaipa","Yucaipa","Yucaipa","Yucaipa","Yucaipa"
"1528","Yucaipa",51839,26623,0.4306,81.01622331,2.936554693,0.661110852,"Yucaipa","Yucaipa","Yucaipa","Yucaipa","Yucaipa"
